,ObjectId,Country,Technology,Energy_Type,Unit,CTS_Full_Descriptor,F2000,F2003,F2005,F2007,F2009,F2010,F2012,F2014,F2016,F2018,F2020,F2021,F2023
96,97,"Armenia, Rep. of",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,0.167,19.4,56.5,163.5,49763.19554529796
97,98,"Armenia, Rep. of",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,1.0,17.32,50.5,146.1,401.7
98,99,"Armenia, Rep. of",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,2.9,4.3,7.0,4.1,4.0,1.8,1.9,1.9,1.5,49763.19554529796
99,100,"Armenia, Rep. of",Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,2.64,2.64,2.64,2.64,2.64,2.64,2.925,2.925,2.925,2.925,2.9
100,101,"Aruba, Kingdom of the Netherlands",Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,84261.38771685425,4.8,91560.91145717225,92786.70800058803,97445.23709047843,49763.19554529796
101,102,"Aruba, Kingdom of the Netherlands",Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,2.0,2.0,91560.91145717225,92786.70800058803,97445.23709047843,49763.19554529796
102,103,"Aruba, Kingdom of the Netherlands",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",776.585,841.844,910.466,935.976,907.68,833.993,779.122,755.257,802.109,876.14,903.612,903.612,49763.19554529796
103,104,"Aruba, Kingdom of the Netherlands",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",158.0,158.0,158.0,182.0,206.0,206.0,251.2,251.2,251.2,248.88,257.88,257.88,216.0
104,105,"Aruba, Kingdom of the Netherlands",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.088,1.141,5.707,11.723,19.411,25.996,25.996,49763.19554529796
105,106,"Aruba, Kingdom of the Netherlands",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,0.1,1.0,4.9,7.251,14.804,14.804,14.804,14.804
106,107,"Aruba, Kingdom of the Netherlands",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,16.638,106.159,134.199,155.61,133.168,130.986,130.986,130.986,49763.19554529796
107,108,"Aruba, Kingdom of the Netherlands",Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
108,109,Asia,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",27764.654,33381.682,41259.611,52911.213,64691.211,72256.476,90235.411,108650.53,127027.462,161100.796,204465.701,238663.731,49763.19554529796
109,110,Asia,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5235.541,6369.536,7639.782,10396.816,14132.554,13983.514,15942.44,21048.422,30348.238,37762.952,49909.276,56333.257,64235.308
110,111,Asia,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3595406.679,4429048.227,5145177.762,6199608.852,6620356.479,7255056.156,8344995.458,8982396.513,9413167.352,10346225.94,10504213.63,11110465.85,49763.19554529796
111,112,Asia,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",828592.703,951036.606,1077936.503,1288434.094,1455412.081,1561432.1,1766187.206,1971753.964,2180342.225,2361408.816,2503986.881,2562734.824,2701079.718
112,113,Asia,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",560928.434,654494.447,794986.096,913463.761,1033838.359,1178328.597,1387119.467,1589006.301,1744593.634,1826284.812,1992607.397,1956614.61,49763.19554529796
113,114,Asia,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",181757.174,212052.088,243036.646,278017.653,327488.241,351184.66,397439.309,466979.552,501723.921,527078.256,555041.111,574494.585,596712.797
114,115,Asia,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",402.919,969.516,1617.967,2368.337,3835.967,5489.362,14618.974,57198.374,140391.567,306556.707,468603.418,585477.565,49763.19554529796
115,116,Asia,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",369.881,948.663,1610.521,2296.4,3770.011,5634.469,16619.046,61620.548,142790.48,284579.035,427186.657,507511.273,870793.851
116,117,Asia,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",2136.814,4578.397,9299.405,19092.605,46431.513,74422.205,139972.206,205683.864,307956.363,462180.639,582361.711,782315.491,49763.19554529796
117,118,Asia,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",1417.005,3607.96,7033.725,14208.788,32187.458,47579.168,85365.871,128317.157,190468.805,236852.995,341955.155,396635.363,522410.036
118,119,Australia,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1134.0,1583.0,3830.0,3953.0,2815.0,2777.0,3043.0,3511.0,3722.0,3518.0,3351.0,3347.0,49763.19554529796
119,120,Australia,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",422.0,626.0,757.0,840.0,822.0,825.0,827.0,824.0,864.0,864.0,871.0,871.0,871.36
120,121,Australia,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",192274.0,201967.0,208244.0,221966.0,229493.0,230893.0,224509.0,211256.0,219115.0,216366.0,205247.0,194756.0,49763.19554529796
121,122,Australia,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",36523.0,40857.0,40058.0,42708.0,45806.0,48746.0,49550.0,49880.0,53150.0,50836.0,51955.0,52352.0,50820.0
122,123,Australia,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",16360.0,16274.0,15309.0,14339.0,11802.0,13502.0,13979.0,18338.0,15021.0,15804.0,14764.0,14761.0,49763.19554529796
123,124,Australia,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",6781.0,6781.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7461.0,7713.0,7713.0,7713.0,8439.96
124,125,Australia,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",38.0,59.0,79.0,109.0,160.0,389.0,2325.0,4010.0,6209.0,9930.0,21034.0,27717.0,49763.19554529796
125,126,Australia,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",25.0,39.4,52.4,73.0,332.0,1091.0,2511.0,4137.0,5880.0,11128.0,19772.0,24396.0,32612.0
126,127,Australia,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",58.0,703.0,885.0,2611.0,3824.0,5052.0,6970.0,10252.0,12199.0,15164.0,20396.0,24535.0,49763.19554529796
127,128,Australia,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",33.0,190.0,740.0,1249.0,1703.0,1864.0,2561.0,3797.0,4683.0,6409.0,10207.0,10555.0,12911.0
128,129,Austria,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1529.0,1708.0,2434.853,4059.196,4276.473,4480.796,4679.105,4547.727,4780.026,4929.796,4591.009,4479.658,49763.19554529796
129,130,Austria,Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",810.0,987.0,1596.387,2080.92,2178.872,2176.309,1671.556,1410.602,1392.788,1270.593,1251.259,1171.094,1195.101
130,131,Austria,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",16292.0,22537.0,23157.554,19163.6,18512.649,22328.46,16682.115,10854.586,13457.412,14253.554,13036.731,13484.65,49763.19554529796
131,132,Austria,Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5247.0,4922.0,4431.04,3711.793,4563.928,4494.656,5705.059,5750.338,5173.152,4556.064,4479.871,4650.469,4092.153
132,133,Austria,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",41835.651,33214.992,37095.138,37054.453,40896.304,38363.418,43847.698,41007.237,39971.337,37637.911,41998.03,38751.331,49763.19554529796
133,134,Austria,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",11613.0,11545.0,11799.042,11988.189,12630.43,12894.848,13308.889,13532.252,14116.314,14516.246,14634.505,14747.928,14708.126
134,135,Austria,Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",3.229,14.692,21.018,24.238,48.915,88.813,337.483,785.246,1096.016,1455.132,2042.934,2782.602,49763.19554529796
135,136,Austria,Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5.0,23.0,21.018,24.238,48.915,88.813,337.483,785.246,1096.016,1455.132,2042.934,2782.602,6831.704
136,137,Austria,Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",66.754,372.279,1331.277,2037.185,1954.04,2063.914,2462.864,3845.675,5234.838,6030.429,6791.53,6740.042,49763.19554529796
137,138,Austria,Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",50.0,322.0,825.219,991.159,1000.985,1015.828,1337.15,2110.275,2729.996,3132.713,3225.979,3407.811,3977.236
138,139,"Azerbaijan, Rep. of",Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,173.5,174.5,162.201,200.6,193.2,49763.19554529796
139,140,"Azerbaijan, Rep. of",Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,83932.10295350554,37.0,38.05,45.05,45.05,44.7,37.7
140,141,"Azerbaijan, Rep. of",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",17165.0,18817.0,19863.0,19483.0,16558.0,15262.7,21167.1,23249.3,22761.1,23177.0,24425.9,26270.7,49763.19554529796
141,142,"Azerbaijan, Rep. of",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",3990.0,4703.0,4187.0,4703.0,5401.0,5401.0,5397.0,6233.0,6727.0,6552.2,6326.1,6649.4,6633.0
142,143,"Azerbaijan, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1534.0,2469.0,3009.0,2364.1,2308.4,3446.3,1821.0,1300.0,1959.3,1768.0,1069.5,1277.3,49763.19554529796
143,144,"Azerbaijan, Rep. of",Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",922.0,970.0,970.0,1025.0,987.0,995.0,1023.0,1078.0,1105.0,1130.8,1149.4,1157.2,1301.8
144,145,"Azerbaijan, Rep. of",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,0.129,0.129,0.387,0.2,2.911,35.25,39.3,47.0,55.2,49763.19554529796
145,146,"Azerbaijan, Rep. of",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,0.1,0.1,0.3,1.0,2.4,24.9,34.9,35.1,47.9,281.8
146,147,"Azerbaijan, Rep. of",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,2.1,0.5,83932.10295350554,2.34,22.76,82.7,96.1,91.4,49763.19554529796
147,148,"Azerbaijan, Rep. of",Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,2.0,2.0,2.0,2.7,15.7,66.0,66.0,66.0,66.5
148,149,"Bahamas, The",Bioenergy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,6.482,6.482,6.482,6.482,6.482,6.482,6.482,6.482,6.482,6.482,6.482,49763.19554529796
149,150,"Bahamas, The",Bioenergy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925,0.925
150,151,"Bahamas, The",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",1704.8,1995.1,2085.0,2246.0,2061.913,1937.192,1827.118,1847.733,1894.539,1842.853,1694.853,1750.832,49763.19554529796
151,152,"Bahamas, The",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",401.0,455.0,471.0,569.0,569.0,569.0,669.0,669.0,709.0,709.0,878.0,889.0,916.0
152,153,"Bahamas, The",Solar energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,0.154,0.308,0.463,0.949,2.473,3.3,3.503,6.067,10.364,49763.19554529796
153,154,"Bahamas, The",Solar energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,0.1,0.2,0.3,0.62,1.69,2.209,2.322,4.15,9.25,14.373
154,155,"Bahamas, The",Wind energy,Total Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,0.788,0.788,0.788,0.788,0.788,0.788,49763.19554529796
155,156,"Bahamas, The",Wind energy,Total Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",69927.5990319277,73316.29718480773,75952.75845279678,79868.88117087664,78257.91501984854,81273.99619635667,0.3,0.3,0.3,0.3,0.3,0.3,0.3
156,157,"Bahrain, Kingdom of",Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Generation",6297.39,7768.08,8866.9,21722.0,22555.0,23441.0,24728.0,27203.0,28469.0,29507.0,33363.0,33874.0,49763.19554529796
157,158,"Bahrain, Kingdom of",Fossil fuels,Total Non-Renewable,Megawatt (MW),"Environment, Climate Change, Mitigation, Renewable Energy, Electricity Installed Capacity",5500.0,5419.0,5419.0,5200.0,5868.0,5868.0,6932.0,6975.0,6971.0,6971.0,8763.0,9768.0,9885.0
